account_id,position_id,symbol,direction,open_time_utc,close_time_utc,entry_price,exit_price,price_delta,volume_in,volume_out,profit_sum,swap_sum,commission_sum,net_sum,magic,comment_last,close_ticket,sl,tp,best_floating_pnl,worst_floating_pnl,best_price_seen_live,worst_price_seen_live,max_favorable_points_live,max_adverse_points_live,account_type,server,symbol_norm,strategy_id_from_comment,raw_magic_is_bad,strategy_id,strategy_side,bucket_side,timeframe,ea_filename,strategy_mapping_source,strategy_mapping_confidence,strategy_mapping_reason,inference_sample_trades,inference_key,canonical_magic,canonical_bucket,bucket_side_auto_reason,is_exportable,not_exportable_reason
1513550380,462688906,GBPUSD,SELL,2026-06-02 17:45:00+00:00,2026-06-02 20:06:14+00:00,1.34786,1.34643,-0.0014300000000000423,0.1,0.1,14.3,0.0,-0.5,13.8,69,[tp 1.34645],444050345,,1.34645,,,,,,,DEMO,FTMO-Demo,GBPUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550380,462705753,AUDUSD,SELL,2026-06-02 18:00:00+00:00,2026-06-02 20:16:22+00:00,0.71847,0.71754,-0.0009300000000000974,0.1,0.1,9.3,0.0,-0.5,8.8,61,[tp 0.71756],444057758,0.72153,0.71756,,,,,,,DEMO,FTMO-Demo,AUDUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550380,462098169,EURUSD,SELL,2026-06-02 05:28:22+00:00,2026-06-02 21:06:58+00:00,1.16339,1.16196,-0.0014299999999998203,0.1,0.1,14.3,0.0,-0.5,13.8,59,[tp 1.16197],444092536,1.16565,1.16197,,,,,,,DEMO,FTMO-Demo,EURUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550380,462826181,GBPUSD,BUY,2026-06-02 20:15:00+00:00,2026-06-02 23:45:00+00:00,1.34643,1.34667,0.00024000000000001798,0.1,0.1,2.4,0.0,-0.5,1.9,19,Strategy 0.13205,444162079,,1.34894,,,,,,,DEMO,FTMO-Demo,GBPUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550380,462992382,GBPUSD,BUY,2026-06-03 02:30:00+00:00,2026-06-03 07:10:02+00:00,1.34571,1.34601,0.00029999999999996696,0.1,0.1,3.0,0.0,-0.5,2.5,19,[sl 1.34603],444343267,,1.34758,,,,,,,DEMO,FTMO-Demo,GBPUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550380,463089166,AUDJPY,BUY,2026-06-03 05:15:01+00:00,2026-06-03 08:28:28+00:00,114.766,114.563,-0.20300000000000296,0.1,0.1,-12.7,0.0,-0.5,-13.2,1,[sl 114.566],444374658,114.566,115.266,,,,,,,DEMO,FTMO-Demo,AUDJPY,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550380,462961830,AUDJPY,BUY,2026-06-03 02:00:00+00:00,2026-06-03 09:11:12+00:00,114.817,114.507,-0.30999999999998806,0.1,0.1,-19.38,0.0,-0.5,-19.88,47,[sl 114.517],444406698,114.517,115.117,,,,,,,DEMO,FTMO-Demo,AUDJPY,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550380,463095053,EURUSD,SELL,2026-06-03 05:37:56+00:00,2026-06-03 09:11:12+00:00,1.16292,1.1616,-0.0013199999999999878,0.1,0.1,13.2,0.0,-0.5,12.7,59,[tp 1.16162],444406710,1.16496,1.16162,,,,,,,DEMO,FTMO-Demo,EURUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550380,464159727,EURUSD,SELL,2026-06-04 06:30:00+00:00,2026-06-04 12:04:15+00:00,1.16035,1.16196,0.0016100000000001113,0.1,0.1,-16.1,0.0,-0.5,-16.6,73,[sl 1.16196],445512068,1.16196,1.15916,,,,,,,DEMO,FTMO-Demo,EURUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550380,464159730,EURUSD,SELL,2026-06-04 06:30:00+00:00,2026-06-04 12:04:15+00:00,1.16035,1.16196,0.0016100000000001113,0.1,0.1,-16.1,0.0,-0.5,-16.6,72,[sl 1.16196],445512069,1.16196,1.15916,,,,,,,DEMO,FTMO-Demo,EURUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550380,463989532,EURUSD,SELL,2026-06-04 01:56:31+00:00,2026-06-04 12:33:52+00:00,1.15997,1.1623,0.0023300000000001653,0.1,0.1,-23.3,0.0,-0.5,-23.8,59,[sl 1.16230],445532795,1.1623,1.1585,,,,,,,DEMO,FTMO-Demo,EURUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550380,464199558,EURUSD,SELL,2026-06-04 08:00:00+00:00,2026-06-04 12:37:41+00:00,1.16094,1.16254,0.0015999999999998238,0.1,0.1,-16.0,0.0,-0.5,-16.5,71,[sl 1.16254],445535522,1.16254,1.15972,,,,,,,DEMO,FTMO-Demo,EURUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550380,464012431,EURUSD,SELL,2026-06-04 02:00:00+00:00,2026-06-04 13:34:21+00:00,1.16056,1.16319,0.00262999999999991,0.1,0.1,-26.3,0.0,-0.5,-26.8,11,[sl 1.16319],445575733,1.16319,1.1597,,,,,,,DEMO,FTMO-Demo,EURUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550380,464252591,AUDUSD,SELL,2026-06-04 09:45:00+00:00,2026-06-04 15:00:22+00:00,0.7136899999999999,0.71484,0.0011500000000000954,0.1,0.1,-11.5,0.0,-0.5,-12.0,6,[sl 0.71485],445672193,,0.71104,,,,,,,DEMO,FTMO-Demo,AUDUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550380,464492585,AUDUSD,SELL,2026-06-04 14:45:04+00:00,2026-06-04 17:35:47+00:00,0.71453,0.71368,-0.0008500000000000174,0.1,0.1,8.5,0.0,-0.5,8.0,61,[tp 0.71368],445876762,0.71749,0.71368,,,,,,,DEMO,FTMO-Demo,AUDUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
